update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
5,eval,29840.45859375,7.009406280517578,4244.4,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.48025548458099365,0.9605109691619873,174,20,0.2,0.5,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.48562324047088623,0.9712464809417725,174,20,0.2,0.5,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.48743170499801636,0.9748634099960327,174,20,0.2,0.5,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.47779107093811035,0.9555821418762207,174,20,0.2,0.5,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.46041542291641235,0.9208308458328247,174,20,0.2,0.5,5,5,6,6.0
10,eval,43489.88515625,7.550327301025391,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.48397350311279297,0.9679470062255859,174,20,0.2,0.5,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.473061740398407,0.946123480796814,174,20,0.2,0.5,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.48531967401504517,0.9706393480300903,174,20,0.2,0.5,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.4786207377910614,0.9572414755821228,174,20,0.2,0.5,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.47569435834884644,0.9513887166976929,174,20,0.2,0.5,5,5,6,6.0
15,eval,32166.04453125,6.771573734283447,4747.4,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.47283947467803955,0.9456789493560791,174,20,0.2,0.5,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.4865916967391968,0.9731833934783936,174,20,0.2,0.5,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.47483301162719727,0.9496660232543945,174,20,0.2,0.5,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.4788937568664551,0.9577875137329102,174,20,0.2,0.5,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.47747063636779785,0.9549412727355957,174,20,0.2,0.5,5,5,6,6.0
20,eval,43386.8125,7.582528781890869,5720.7,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.4724670648574829,0.9449341297149658,174,20,0.2,0.5,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.4791932702064514,0.9583865404129028,174,20,0.2,0.5,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.4806406497955322,0.9612812995910645,174,20,0.2,0.5,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.4866665303707123,0.9733330607414246,174,20,0.2,0.5,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.4807649850845337,0.9615299701690674,174,20,0.2,0.5,5,5,6,6.0
25,eval,44824.696875,7.782065486907959,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.48638659715652466,0.9727731943130493,174,20,0.2,0.5,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.4893660545349121,0.9787321090698242,174,20,0.2,0.5,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.48961204290390015,0.9792240858078003,174,20,0.2,0.5,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.4689139425754547,0.9378278851509094,174,20,0.2,0.5,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.48472049832344055,0.9694409966468811,174,20,0.2,0.5,5,5,6,6.0
30,eval,45359.33671875,7.874884796142578,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.48256558179855347,0.9651311635971069,174,20,0.2,0.5,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.48519009351730347,0.9703801870346069,174,20,0.2,0.5,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.4866473972797394,0.9732947945594788,174,20,0.2,0.5,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.4840299189090729,0.9680598378181458,174,20,0.2,0.5,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.4837602972984314,0.9675205945968628,174,20,0.2,0.5,5,5,6,6.0
35,eval,45432.96953125,7.887668323516846,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.4877614676952362,0.9755229353904724,174,20,0.2,0.5,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.4836523234844208,0.9673046469688416,174,20,0.2,0.5,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.4877551198005676,0.9755102396011353,174,20,0.2,0.5,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.48863574862480164,0.9772714972496033,174,20,0.2,0.5,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.4824112057685852,0.9648224115371704,174,20,0.2,0.5,5,5,6,6.0
40,eval,45593.98671875,7.915622711181641,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.48627766966819763,0.9725553393363953,174,20,0.2,0.5,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.4831576943397522,0.9663153886795044,174,20,0.2,0.5,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.4836723804473877,0.9673447608947754,174,20,0.2,0.5,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.49463459849357605,0.9892691969871521,174,20,0.2,0.5,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.49241599440574646,0.9848319888114929,174,20,0.2,0.5,5,5,6,6.0
45,eval,45604.7703125,7.917494773864746,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.4789956510066986,0.9579913020133972,174,20,0.2,0.5,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.4898807406425476,0.9797614812850952,174,20,0.2,0.5,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.4874451160430908,0.9748902320861816,174,20,0.2,0.5,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.481985867023468,0.963971734046936,174,20,0.2,0.5,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.46732097864151,0.93464195728302,174,20,0.2,0.5,5,5,6,6.0
50,eval,45495.2671875,7.898483943939209,5760.0,nan,1,nan,nan,174,20,0.2,0.5,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.43056368827819824,0.8611273765563965,175,20,0.2,0.67,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.4397158622741699,0.8794317245483398,175,20,0.2,0.67,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.4456568956375122,0.8913137912750244,175,20,0.2,0.67,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.4470556378364563,0.8941112756729126,175,20,0.2,0.67,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.4427891969680786,0.8855783939361572,175,20,0.2,0.67,5,5,6,5.5
5,eval,36747.785546875,6.850592136383057,5358.3,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.44018471240997314,0.8803694248199463,175,20,0.2,0.67,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.4407397508621216,0.8814795017242432,175,20,0.2,0.67,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.43889743089675903,0.8777948617935181,175,20,0.2,0.67,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.4430859684944153,0.8861719369888306,175,20,0.2,0.67,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.44264793395996094,0.8852958679199219,175,20,0.2,0.67,5,5,6,5.5
10,eval,39834.23671875,6.915666198730468,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.4448201656341553,0.8896403312683105,175,20,0.2,0.67,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.45134684443473816,0.9026936888694763,175,20,0.2,0.67,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.442333847284317,0.884667694568634,175,20,0.2,0.67,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.4376056492328644,0.8752112984657288,175,20,0.2,0.67,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.4444673955440521,0.8889347910881042,175,20,0.2,0.67,5,5,6,5.5
15,eval,41004.334375,7.118808078765869,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.448615700006485,0.89723140001297,175,20,0.2,0.67,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.441183477640152,0.882366955280304,175,20,0.2,0.67,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.4520615339279175,0.904123067855835,175,20,0.2,0.67,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.4323044717311859,0.8646089434623718,175,20,0.2,0.67,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.4437171220779419,0.8874342441558838,175,20,0.2,0.67,5,5,6,5.5
20,eval,40102.12734375,6.962174892425537,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.4455375671386719,0.8910751342773438,175,20,0.2,0.67,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.4472222626209259,0.8944445252418518,175,20,0.2,0.67,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.4507686197757721,0.9015372395515442,175,20,0.2,0.67,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.44033217430114746,0.8806643486022949,175,20,0.2,0.67,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.44349372386932373,0.8869874477386475,175,20,0.2,0.67,5,5,6,5.5
25,eval,41204.953125,7.1536376953125,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.44731318950653076,0.8946263790130615,175,20,0.2,0.67,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.4418500065803528,0.8837000131607056,175,20,0.2,0.67,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.4324977993965149,0.8649955987930298,175,20,0.2,0.67,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.44741299748420715,0.8948259949684143,175,20,0.2,0.67,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.4537688195705414,0.9075376391410828,175,20,0.2,0.67,5,5,6,5.5
30,eval,41404.7984375,7.188333129882812,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.4444747269153595,0.888949453830719,175,20,0.2,0.67,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.449715793132782,0.899431586265564,175,20,0.2,0.67,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.45193368196487427,0.9038673639297485,175,20,0.2,0.67,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.44517379999160767,0.8903475999832153,175,20,0.2,0.67,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.4487718939781189,0.8975437879562378,175,20,0.2,0.67,5,5,6,5.5
35,eval,41676.75546875,7.235547733306885,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.44647276401519775,0.8929455280303955,175,20,0.2,0.67,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.44561076164245605,0.8912215232849121,175,20,0.2,0.67,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.44786345958709717,0.8957269191741943,175,20,0.2,0.67,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.4503978490829468,0.9007956981658936,175,20,0.2,0.67,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.4495270848274231,0.8990541696548462,175,20,0.2,0.67,5,5,6,5.5
40,eval,41602.075,7.22258243560791,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.4421570599079132,0.8843141198158264,175,20,0.2,0.67,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.45025816559791565,0.9005163311958313,175,20,0.2,0.67,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.45689988136291504,0.9137997627258301,175,20,0.2,0.67,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.44961243867874146,0.8992248773574829,175,20,0.2,0.67,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.45564964413642883,0.9112992882728577,175,20,0.2,0.67,5,5,6,5.5
45,eval,41424.88515625,7.191820335388184,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.4469223916530609,0.8938447833061218,175,20,0.2,0.67,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.44770729541778564,0.8954145908355713,175,20,0.2,0.67,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4490091800689697,0.8980183601379395,175,20,0.2,0.67,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.44697099924087524,0.8939419984817505,175,20,0.2,0.67,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.4526050090789795,0.905210018157959,175,20,0.2,0.67,5,5,6,5.5
50,eval,41410.11875,7.18925666809082,5760.0,nan,1,nan,nan,175,20,0.2,0.67,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.48311612010002136,0.9662322402000427,176,20,0.2,0.67,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.47916701436042786,0.9583340287208557,176,20,0.2,0.67,5,5,6,6.0
3,train,nan,nan,nan,nan,0,0.47392332553863525,0.9478466510772705,176,20,0.2,0.67,5,5,6,6.0
4,train,nan,nan,nan,nan,0,0.4760657548904419,0.9521315097808838,176,20,0.2,0.67,5,5,6,6.0
5,train,nan,nan,nan,nan,0,0.4879290461540222,0.9758580923080444,176,20,0.2,0.67,5,5,6,6.0
5,eval,44996.896875,7.811961364746094,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
6,train,nan,nan,nan,nan,0,0.49302613735198975,0.9860522747039795,176,20,0.2,0.67,5,5,6,6.0
7,train,nan,nan,nan,nan,0,0.47920364141464233,0.9584072828292847,176,20,0.2,0.67,5,5,6,6.0
8,train,nan,nan,nan,nan,0,0.47802862524986267,0.9560572504997253,176,20,0.2,0.67,5,5,6,6.0
9,train,nan,nan,nan,nan,0,0.48488909006118774,0.9697781801223755,176,20,0.2,0.67,5,5,6,6.0
10,train,nan,nan,nan,nan,0,0.48599639534950256,0.9719927906990051,176,20,0.2,0.67,5,5,6,6.0
10,eval,44793.4546875,7.776641368865967,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
11,train,nan,nan,nan,nan,0,0.4800453186035156,0.9600906372070312,176,20,0.2,0.67,5,5,6,6.0
12,train,nan,nan,nan,nan,0,0.48628079891204834,0.9725615978240967,176,20,0.2,0.67,5,5,6,6.0
13,train,nan,nan,nan,nan,0,0.4938095808029175,0.987619161605835,176,20,0.2,0.67,5,5,6,6.0
14,train,nan,nan,nan,nan,0,0.49004513025283813,0.9800902605056763,176,20,0.2,0.67,5,5,6,6.0
15,train,nan,nan,nan,nan,0,0.4901100993156433,0.9802201986312866,176,20,0.2,0.67,5,5,6,6.0
15,eval,45234.43046875,7.853199768066406,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
16,train,nan,nan,nan,nan,0,0.48931652307510376,0.9786330461502075,176,20,0.2,0.67,5,5,6,6.0
17,train,nan,nan,nan,nan,0,0.48187917470932007,0.9637583494186401,176,20,0.2,0.67,5,5,6,6.0
18,train,nan,nan,nan,nan,0,0.4904259443283081,0.9808518886566162,176,20,0.2,0.67,5,5,6,6.0
19,train,nan,nan,nan,nan,0,0.490398108959198,0.980796217918396,176,20,0.2,0.67,5,5,6,6.0
20,train,nan,nan,nan,nan,0,0.4917024075984955,0.983404815196991,176,20,0.2,0.67,5,5,6,6.0
20,eval,45275.42265625,7.860316467285156,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
21,train,nan,nan,nan,nan,0,0.4838298559188843,0.9676597118377686,176,20,0.2,0.67,5,5,6,6.0
22,train,nan,nan,nan,nan,0,0.4969753324985504,0.9939506649971008,176,20,0.2,0.67,5,5,6,6.0
23,train,nan,nan,nan,nan,0,0.4893033504486084,0.9786067008972168,176,20,0.2,0.67,5,5,6,6.0
24,train,nan,nan,nan,nan,0,0.4986265003681183,0.9972530007362366,176,20,0.2,0.67,5,5,6,6.0
25,train,nan,nan,nan,nan,0,0.47575509548187256,0.9515101909637451,176,20,0.2,0.67,5,5,6,6.0
25,eval,45065.27109375,7.823831844329834,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
26,train,nan,nan,nan,nan,0,0.4891776442527771,0.9783552885055542,176,20,0.2,0.67,5,5,6,6.0
27,train,nan,nan,nan,nan,0,0.48287856578826904,0.9657571315765381,176,20,0.2,0.67,5,5,6,6.0
28,train,nan,nan,nan,nan,0,0.4885862469673157,0.9771724939346313,176,20,0.2,0.67,5,5,6,6.0
29,train,nan,nan,nan,nan,0,0.4951818883419037,0.9903637766838074,176,20,0.2,0.67,5,5,6,6.0
30,train,nan,nan,nan,nan,0,0.4972422122955322,0.9944844245910645,176,20,0.2,0.67,5,5,6,6.0
30,eval,45135.04921875,7.835946178436279,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
31,train,nan,nan,nan,nan,0,0.48724037408828735,0.9744807481765747,176,20,0.2,0.67,5,5,6,6.0
32,train,nan,nan,nan,nan,0,0.49338439106941223,0.9867687821388245,176,20,0.2,0.67,5,5,6,6.0
33,train,nan,nan,nan,nan,0,0.492893785238266,0.985787570476532,176,20,0.2,0.67,5,5,6,6.0
34,train,nan,nan,nan,nan,0,0.48125118017196655,0.9625023603439331,176,20,0.2,0.67,5,5,6,6.0
35,train,nan,nan,nan,nan,0,0.4799291491508484,0.9598582983016968,176,20,0.2,0.67,5,5,6,6.0
35,eval,45227.10234375,7.851927471160889,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
36,train,nan,nan,nan,nan,0,0.482499361038208,0.964998722076416,176,20,0.2,0.67,5,5,6,6.0
37,train,nan,nan,nan,nan,0,0.4876050353050232,0.9752100706100464,176,20,0.2,0.67,5,5,6,6.0
38,train,nan,nan,nan,nan,0,0.48826363682746887,0.9765272736549377,176,20,0.2,0.67,5,5,6,6.0
39,train,nan,nan,nan,nan,0,0.48956814408302307,0.9791362881660461,176,20,0.2,0.67,5,5,6,6.0
40,train,nan,nan,nan,nan,0,0.4979913830757141,0.9959827661514282,176,20,0.2,0.67,5,5,6,6.0
40,eval,44915.00234375,7.797743415832519,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
41,train,nan,nan,nan,nan,0,0.47519171237945557,0.9503834247589111,176,20,0.2,0.67,5,5,6,6.0
42,train,nan,nan,nan,nan,0,0.4914485514163971,0.9828971028327942,176,20,0.2,0.67,5,5,6,6.0
43,train,nan,nan,nan,nan,0,0.489627480506897,0.979254961013794,176,20,0.2,0.67,5,5,6,6.0
44,train,nan,nan,nan,nan,0,0.4873635172843933,0.9747270345687866,176,20,0.2,0.67,5,5,6,6.0
45,train,nan,nan,nan,nan,0,0.48765861988067627,0.9753172397613525,176,20,0.2,0.67,5,5,6,6.0
45,eval,45370.27109375,7.876783180236816,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
46,train,nan,nan,nan,nan,0,0.4903910160064697,0.9807820320129395,176,20,0.2,0.67,5,5,6,6.0
47,train,nan,nan,nan,nan,0,0.4842594265937805,0.968518853187561,176,20,0.2,0.67,5,5,6,6.0
48,train,nan,nan,nan,nan,0,0.4893937110900879,0.9787874221801758,176,20,0.2,0.67,5,5,6,6.0
49,train,nan,nan,nan,nan,0,0.4860779047012329,0.9721558094024658,176,20,0.2,0.67,5,5,6,6.0
50,train,nan,nan,nan,nan,0,0.48444658517837524,0.9688931703567505,176,20,0.2,0.67,5,5,6,6.0
50,eval,45252.82265625,7.856392765045166,5760.0,nan,1,nan,nan,176,20,0.2,0.67,5,5,6,6.0,eval
1,train,nan,nan,nan,nan,0,0.44037002325057983,0.8807400465011597,177,20,0.2,0.83,5,5,6,5.5
2,train,nan,nan,nan,nan,0,0.44412320852279663,0.8882464170455933,177,20,0.2,0.83,5,5,6,5.5
3,train,nan,nan,nan,nan,0,0.43664175271987915,0.8732835054397583,177,20,0.2,0.83,5,5,6,5.5
4,train,nan,nan,nan,nan,0,0.4403296113014221,0.8806592226028442,177,20,0.2,0.83,5,5,6,5.5
5,train,nan,nan,nan,nan,0,0.45165926218032837,0.9033185243606567,177,20,0.2,0.83,5,5,6,5.5
5,eval,36365.46328125,6.313448429107666,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
6,train,nan,nan,nan,nan,0,0.4390352964401245,0.878070592880249,177,20,0.2,0.83,5,5,6,5.5
7,train,nan,nan,nan,nan,0,0.437734454870224,0.875468909740448,177,20,0.2,0.83,5,5,6,5.5
8,train,nan,nan,nan,nan,0,0.4466508626937866,0.8933017253875732,177,20,0.2,0.83,5,5,6,5.5
9,train,nan,nan,nan,nan,0,0.4418894648551941,0.8837789297103882,177,20,0.2,0.83,5,5,6,5.5
10,train,nan,nan,nan,nan,0,0.45220503211021423,0.9044100642204285,177,20,0.2,0.83,5,5,6,5.5
10,eval,38941.611328125,6.760696506500244,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
11,train,nan,nan,nan,nan,0,0.4545278549194336,0.9090557098388672,177,20,0.2,0.83,5,5,6,5.5
12,train,nan,nan,nan,nan,0,0.4426501393318176,0.8853002786636353,177,20,0.2,0.83,5,5,6,5.5
13,train,nan,nan,nan,nan,0,0.44732892513275146,0.8946578502655029,177,20,0.2,0.83,5,5,6,5.5
14,train,nan,nan,nan,nan,0,0.4469035863876343,0.8938071727752686,177,20,0.2,0.83,5,5,6,5.5
15,train,nan,nan,nan,nan,0,0.44844961166381836,0.8968992233276367,177,20,0.2,0.83,5,5,6,5.5
15,eval,38409.43515625,6.668304824829102,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
16,train,nan,nan,nan,nan,0,0.44021743535995483,0.8804348707199097,177,20,0.2,0.83,5,5,6,5.5
17,train,nan,nan,nan,nan,0,0.4292823076248169,0.8585646152496338,177,20,0.2,0.83,5,5,6,5.5
18,train,nan,nan,nan,nan,0,0.45200756192207336,0.9040151238441467,177,20,0.2,0.83,5,5,6,5.5
19,train,nan,nan,nan,nan,0,0.44157665967941284,0.8831533193588257,177,20,0.2,0.83,5,5,6,5.5
20,train,nan,nan,nan,nan,0,0.44251111149787903,0.8850222229957581,177,20,0.2,0.83,5,5,6,5.5
20,eval,39713.696484375,7.163005352020264,5537.7,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
21,train,nan,nan,nan,nan,0,0.445675790309906,0.891351580619812,177,20,0.2,0.83,5,5,6,5.5
22,train,nan,nan,nan,nan,0,0.43961453437805176,0.8792290687561035,177,20,0.2,0.83,5,5,6,5.5
23,train,nan,nan,nan,nan,0,0.44980406761169434,0.8996081352233887,177,20,0.2,0.83,5,5,6,5.5
24,train,nan,nan,nan,nan,0,0.4503297209739685,0.900659441947937,177,20,0.2,0.83,5,5,6,5.5
25,train,nan,nan,nan,nan,0,0.4433031678199768,0.8866063356399536,177,20,0.2,0.83,5,5,6,5.5
25,eval,41207.25234375,7.154036903381348,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
26,train,nan,nan,nan,nan,0,0.44316956400871277,0.8863391280174255,177,20,0.2,0.83,5,5,6,5.5
27,train,nan,nan,nan,nan,0,0.45105862617492676,0.9021172523498535,177,20,0.2,0.83,5,5,6,5.5
28,train,nan,nan,nan,nan,0,0.45116597414016724,0.9023319482803345,177,20,0.2,0.83,5,5,6,5.5
29,train,nan,nan,nan,nan,0,0.4410606622695923,0.8821213245391846,177,20,0.2,0.83,5,5,6,5.5
30,train,nan,nan,nan,nan,0,0.44724804162979126,0.8944960832595825,177,20,0.2,0.83,5,5,6,5.5
30,eval,41401.2171875,7.187711334228515,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
31,train,nan,nan,nan,nan,0,0.448025107383728,0.896050214767456,177,20,0.2,0.83,5,5,6,5.5
32,train,nan,nan,nan,nan,0,0.44591662287712097,0.8918332457542419,177,20,0.2,0.83,5,5,6,5.5
33,train,nan,nan,nan,nan,0,0.4472612738609314,0.8945225477218628,177,20,0.2,0.83,5,5,6,5.5
34,train,nan,nan,nan,nan,0,0.45596688985824585,0.9119337797164917,177,20,0.2,0.83,5,5,6,5.5
35,train,nan,nan,nan,nan,0,0.44924432039260864,0.8984886407852173,177,20,0.2,0.83,5,5,6,5.5
35,eval,41605.31875,7.223145580291748,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
36,train,nan,nan,nan,nan,0,0.45099201798439026,0.9019840359687805,177,20,0.2,0.83,5,5,6,5.5
37,train,nan,nan,nan,nan,0,0.458108127117157,0.916216254234314,177,20,0.2,0.83,5,5,6,5.5
38,train,nan,nan,nan,nan,0,0.44469088315963745,0.8893817663192749,177,20,0.2,0.83,5,5,6,5.5
39,train,nan,nan,nan,nan,0,0.45633551478385925,0.9126710295677185,177,20,0.2,0.83,5,5,6,5.5
40,train,nan,nan,nan,nan,0,0.4466008245944977,0.8932016491889954,177,20,0.2,0.83,5,5,6,5.5
40,eval,40829.14609375,7.0883934020996096,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
41,train,nan,nan,nan,nan,0,0.4453018307685852,0.8906036615371704,177,20,0.2,0.83,5,5,6,5.5
42,train,nan,nan,nan,nan,0,0.44343358278274536,0.8868671655654907,177,20,0.2,0.83,5,5,6,5.5
43,train,nan,nan,nan,nan,0,0.44498762488365173,0.8899752497673035,177,20,0.2,0.83,5,5,6,5.5
44,train,nan,nan,nan,nan,0,0.45363444089889526,0.9072688817977905,177,20,0.2,0.83,5,5,6,5.5
45,train,nan,nan,nan,nan,0,0.44873952865600586,0.8974790573120117,177,20,0.2,0.83,5,5,6,5.5
45,eval,41319.7578125,7.173569011688232,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
46,train,nan,nan,nan,nan,0,0.4441472887992859,0.8882945775985718,177,20,0.2,0.83,5,5,6,5.5
47,train,nan,nan,nan,nan,0,0.4495930075645447,0.8991860151290894,177,20,0.2,0.83,5,5,6,5.5
48,train,nan,nan,nan,nan,0,0.4485037326812744,0.8970074653625488,177,20,0.2,0.83,5,5,6,5.5
49,train,nan,nan,nan,nan,0,0.4511863887310028,0.9023727774620056,177,20,0.2,0.83,5,5,6,5.5
50,train,nan,nan,nan,nan,0,0.4518558084964752,0.9037116169929504,177,20,0.2,0.83,5,5,6,5.5
50,eval,41559.74296875,7.2152331352233885,5760.0,nan,1,nan,nan,177,20,0.2,0.83,5,5,6,5.5,eval
1,train,nan,nan,nan,nan,0,0.48263776302337646,0.9652755260467529,178,20,0.2,0.83,5,5,6,6.0
2,train,nan,nan,nan,nan,0,0.48285219073295593,0.9657043814659119,178,20,0.2,0.83,5,5,6,6.0
